class_label,k,support,support_frac,items,items_readable
amenity:hospital,3,4,0.088889,amenity_hospital|hospital|islamabad_service,"amenity_hospital, hospital, islamabad_service"
amenity:hospital,3,4,0.088889,amenity_hospital|hospital|medical_centre,"amenity_hospital, hospital, medical_centre"
amenity:hospital,3,4,0.088889,amenity_hospital|hospital|service,"amenity_hospital, hospital, service"
amenity:hospital,3,4,0.088889,amenity_hospital|international_hospital|islamabad,"amenity_hospital, international_hospital, islamabad"
amenity:hospital,3,4,0.088889,amenity_hospital|international_hospital|tag:amenity=hospital,"amenity_hospital, international_hospital, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,amenity_hospital|international|international_hospital,"amenity_hospital, international, international_hospital"
amenity:hospital,3,4,0.088889,amenity_hospital|islamabad_service|service,"amenity_hospital, islamabad_service, service"
amenity:hospital,3,4,0.088889,amenity_hospital|islamabad_service|tag:amenity=hospital,"amenity_hospital, islamabad_service, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,amenity_hospital|islamabad_service|آباد,"amenity_hospital, islamabad_service, آباد"
amenity:hospital,3,4,0.088889,amenity_hospital|islamabad_service|اسلام,"amenity_hospital, islamabad_service, اسلام"
amenity:hospital,3,4,0.088889,amenity_hospital|islamabad_service|اسلام_آباد,"amenity_hospital, islamabad_service, اسلام_آباد"
amenity:hospital,3,4,0.088889,amenity_hospital|islamabad|islamabad_service,"amenity_hospital, islamabad, islamabad_service"
amenity:hospital,3,4,0.088889,amenity_hospital|islamabad|medical_centre,"amenity_hospital, islamabad, medical_centre"
amenity:hospital,3,4,0.088889,amenity_hospital|islamabad|service,"amenity_hospital, islamabad, service"
amenity:hospital,3,4,0.088889,amenity_hospital|medical_centre|tag:amenity=hospital,"amenity_hospital, medical_centre, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,amenity_hospital|medical|medical_centre,"amenity_hospital, medical, medical_centre"
amenity:hospital,3,4,0.088889,amenity_hospital|service|tag:amenity=hospital,"amenity_hospital, service, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,amenity_hospital|service|آباد,"amenity_hospital, service, آباد"
amenity:hospital,3,4,0.088889,amenity_hospital|service|اسلام,"amenity_hospital, service, اسلام"
amenity:hospital,3,4,0.088889,amenity_hospital|service|اسلام_آباد,"amenity_hospital, service, اسلام_آباد"
amenity:hospital,3,4,0.088889,amenity|amenity_hospital|health,"amenity, amenity_hospital, health"
amenity:hospital,3,4,0.088889,amenity|amenity_hospital|international_hospital,"amenity, amenity_hospital, international_hospital"
amenity:hospital,3,4,0.088889,amenity|amenity_hospital|islamabad_service,"amenity, amenity_hospital, islamabad_service"
amenity:hospital,3,4,0.088889,amenity|amenity_hospital|medical_centre,"amenity, amenity_hospital, medical_centre"
amenity:hospital,3,4,0.088889,amenity|amenity_hospital|service,"amenity, amenity_hospital, service"
amenity:hospital,3,4,0.088889,amenity|centre_amenity|medical,"amenity, centre_amenity, medical"
amenity:hospital,3,4,0.088889,amenity|centre_amenity|medical_centre,"amenity, centre_amenity, medical_centre"
amenity:hospital,3,4,0.088889,amenity|centre|medical,"amenity, centre, medical"
amenity:hospital,3,4,0.088889,amenity|centre|medical_centre,"amenity, centre, medical_centre"
amenity:hospital,3,4,0.088889,amenity|centre|آباد,"amenity, centre, آباد"
amenity:hospital,3,4,0.088889,amenity|centre|اسلام,"amenity, centre, اسلام"
amenity:hospital,3,4,0.088889,amenity|centre|اسلام_آباد,"amenity, centre, اسلام_آباد"
amenity:hospital,3,4,0.088889,amenity|health|hospital,"amenity, health, hospital"
amenity:hospital,3,4,0.088889,amenity|health|hospital_islamabad,"amenity, health, hospital_islamabad"
amenity:hospital,3,4,0.088889,amenity|health|islamabad,"amenity, health, islamabad"
amenity:hospital,3,4,0.088889,amenity|health|tag:amenity=hospital,"amenity, health, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,amenity|hospital_amenity|international,"amenity, hospital_amenity, international"
amenity:hospital,3,4,0.088889,amenity|hospital_islamabad|international_hospital,"amenity, hospital_islamabad, international_hospital"
amenity:hospital,3,4,0.088889,amenity|hospital_islamabad|islamabad_service,"amenity, hospital_islamabad, islamabad_service"
amenity:hospital,3,4,0.088889,amenity|hospital_islamabad|medical_centre,"amenity, hospital_islamabad, medical_centre"
amenity:hospital,3,4,0.088889,amenity|hospital_islamabad|service,"amenity, hospital_islamabad, service"
amenity:hospital,3,4,0.088889,amenity|hospital|international_hospital,"amenity, hospital, international_hospital"
amenity:hospital,3,4,0.088889,amenity|hospital|islamabad_service,"amenity, hospital, islamabad_service"
amenity:hospital,3,4,0.088889,amenity|hospital|medical_centre,"amenity, hospital, medical_centre"
amenity:hospital,3,4,0.088889,amenity|hospital|service,"amenity, hospital, service"
amenity:hospital,3,4,0.088889,amenity|international_hospital|islamabad,"amenity, international_hospital, islamabad"
amenity:hospital,3,4,0.088889,amenity|international_hospital|tag:amenity=hospital,"amenity, international_hospital, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,amenity|international|international_hospital,"amenity, international, international_hospital"
amenity:hospital,3,4,0.088889,amenity|islamabad_service|service,"amenity, islamabad_service, service"
amenity:hospital,3,4,0.088889,amenity|islamabad_service|tag:amenity=hospital,"amenity, islamabad_service, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,amenity|islamabad_service|آباد,"amenity, islamabad_service, آباد"
amenity:hospital,3,4,0.088889,amenity|islamabad_service|اسلام,"amenity, islamabad_service, اسلام"
amenity:hospital,3,4,0.088889,amenity|islamabad_service|اسلام_آباد,"amenity, islamabad_service, اسلام_آباد"
amenity:hospital,3,4,0.088889,amenity|islamabad|islamabad_service,"amenity, islamabad, islamabad_service"
amenity:hospital,3,4,0.088889,amenity|islamabad|medical_centre,"amenity, islamabad, medical_centre"
amenity:hospital,3,4,0.088889,amenity|islamabad|service,"amenity, islamabad, service"
amenity:hospital,3,4,0.088889,amenity|medical_centre|tag:amenity=hospital,"amenity, medical_centre, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,amenity|medical|medical_centre,"amenity, medical, medical_centre"
amenity:hospital,3,4,0.088889,amenity|service|tag:amenity=hospital,"amenity, service, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,amenity|service|آباد,"amenity, service, آباد"
amenity:hospital,3,4,0.088889,amenity|service|اسلام,"amenity, service, اسلام"
amenity:hospital,3,4,0.088889,amenity|service|اسلام_آباد,"amenity, service, اسلام_آباد"
amenity:hospital,3,4,0.088889,centre_amenity|hospital_islamabad|medical,"centre_amenity, hospital_islamabad, medical"
amenity:hospital,3,4,0.088889,centre_amenity|hospital_islamabad|medical_centre,"centre_amenity, hospital_islamabad, medical_centre"
amenity:hospital,3,4,0.088889,centre_amenity|hospital|medical,"centre_amenity, hospital, medical"
amenity:hospital,3,4,0.088889,centre_amenity|hospital|medical_centre,"centre_amenity, hospital, medical_centre"
amenity:hospital,3,4,0.088889,centre_amenity|islamabad|medical,"centre_amenity, islamabad, medical"
amenity:hospital,3,4,0.088889,centre_amenity|islamabad|medical_centre,"centre_amenity, islamabad, medical_centre"
amenity:hospital,3,4,0.088889,centre_amenity|medical_centre|tag:amenity=hospital,"centre_amenity, medical_centre, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,centre_amenity|medical|medical_centre,"centre_amenity, medical, medical_centre"
amenity:hospital,3,4,0.088889,centre_amenity|medical|tag:amenity=hospital,"centre_amenity, medical, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,centre|centre_amenity|medical,"centre, centre_amenity, medical"
amenity:hospital,3,4,0.088889,centre|centre_amenity|medical_centre,"centre, centre_amenity, medical_centre"
amenity:hospital,3,4,0.088889,centre|hospital_islamabad|medical,"centre, hospital_islamabad, medical"
amenity:hospital,3,4,0.088889,centre|hospital_islamabad|medical_centre,"centre, hospital_islamabad, medical_centre"
amenity:hospital,3,4,0.088889,centre|hospital_islamabad|آباد,"centre, hospital_islamabad, آباد"
amenity:hospital,3,4,0.088889,centre|hospital_islamabad|اسلام,"centre, hospital_islamabad, اسلام"
amenity:hospital,3,4,0.088889,centre|hospital_islamabad|اسلام_آباد,"centre, hospital_islamabad, اسلام_آباد"
amenity:hospital,3,4,0.088889,centre|hospital|medical,"centre, hospital, medical"
amenity:hospital,3,4,0.088889,centre|hospital|medical_centre,"centre, hospital, medical_centre"
amenity:hospital,3,4,0.088889,centre|hospital|آباد,"centre, hospital, آباد"
amenity:hospital,3,4,0.088889,centre|hospital|اسلام,"centre, hospital, اسلام"
amenity:hospital,3,4,0.088889,centre|hospital|اسلام_آباد,"centre, hospital, اسلام_آباد"
amenity:hospital,3,4,0.088889,centre|islamabad|medical,"centre, islamabad, medical"
amenity:hospital,3,4,0.088889,centre|islamabad|medical_centre,"centre, islamabad, medical_centre"
amenity:hospital,3,4,0.088889,centre|islamabad|آباد,"centre, islamabad, آباد"
amenity:hospital,3,4,0.088889,centre|islamabad|اسلام,"centre, islamabad, اسلام"
amenity:hospital,3,4,0.088889,centre|islamabad|اسلام_آباد,"centre, islamabad, اسلام_آباد"
amenity:hospital,3,4,0.088889,centre|medical_centre|tag:amenity=hospital,"centre, medical_centre, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,centre|medical|medical_centre,"centre, medical, medical_centre"
amenity:hospital,3,4,0.088889,centre|medical|tag:amenity=hospital,"centre, medical, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,centre|tag:amenity=hospital|آباد,"centre, tag:amenity=hospital, آباد"
amenity:hospital,3,4,0.088889,centre|tag:amenity=hospital|اسلام,"centre, tag:amenity=hospital, اسلام"
amenity:hospital,3,4,0.088889,centre|tag:amenity=hospital|اسلام_آباد,"centre, tag:amenity=hospital, اسلام_آباد"
amenity:hospital,3,4,0.088889,centre|آباد|اسلام,"centre, آباد, اسلام"
amenity:hospital,3,4,0.088889,centre|آباد|اسلام_آباد,"centre, آباد, اسلام_آباد"
amenity:hospital,3,4,0.088889,centre|اسلام|اسلام_آباد,"centre, اسلام, اسلام_آباد"
amenity:hospital,3,4,0.088889,health|hospital_islamabad|islamabad,"health, hospital_islamabad, islamabad"
amenity:hospital,3,4,0.088889,health|hospital_islamabad|tag:amenity=hospital,"health, hospital_islamabad, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,health|hospital|hospital_islamabad,"health, hospital, hospital_islamabad"
amenity:hospital,3,4,0.088889,health|hospital|islamabad,"health, hospital, islamabad"
amenity:hospital,3,4,0.088889,health|hospital|tag:amenity=hospital,"health, hospital, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,health|islamabad|tag:amenity=hospital,"health, islamabad, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,hospital_amenity|hospital_islamabad|international,"hospital_amenity, hospital_islamabad, international"
amenity:hospital,3,4,0.088889,hospital_amenity|international|islamabad,"hospital_amenity, international, islamabad"
amenity:hospital,3,4,0.088889,hospital_amenity|international|tag:amenity=hospital,"hospital_amenity, international, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,hospital_amenity|international|آباد,"hospital_amenity, international, آباد"
amenity:hospital,3,4,0.088889,hospital_amenity|international|اسلام,"hospital_amenity, international, اسلام"
amenity:hospital,3,4,0.088889,hospital_amenity|international|اسلام_آباد,"hospital_amenity, international, اسلام_آباد"
amenity:hospital,3,4,0.088889,hospital_islamabad|international_hospital|islamabad,"hospital_islamabad, international_hospital, islamabad"
amenity:hospital,3,4,0.088889,hospital_islamabad|international_hospital|tag:amenity=hospital,"hospital_islamabad, international_hospital, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,hospital_islamabad|international|international_hospital,"hospital_islamabad, international, international_hospital"
amenity:hospital,3,4,0.088889,hospital_islamabad|islamabad_service|service,"hospital_islamabad, islamabad_service, service"
amenity:hospital,3,4,0.088889,hospital_islamabad|islamabad_service|tag:amenity=hospital,"hospital_islamabad, islamabad_service, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,hospital_islamabad|islamabad_service|آباد,"hospital_islamabad, islamabad_service, آباد"
amenity:hospital,3,4,0.088889,hospital_islamabad|islamabad_service|اسلام,"hospital_islamabad, islamabad_service, اسلام"
amenity:hospital,3,4,0.088889,hospital_islamabad|islamabad_service|اسلام_آباد,"hospital_islamabad, islamabad_service, اسلام_آباد"
amenity:hospital,3,4,0.088889,hospital_islamabad|islamabad|islamabad_service,"hospital_islamabad, islamabad, islamabad_service"
amenity:hospital,3,4,0.088889,hospital_islamabad|islamabad|medical_centre,"hospital_islamabad, islamabad, medical_centre"
amenity:hospital,3,4,0.088889,hospital_islamabad|islamabad|service,"hospital_islamabad, islamabad, service"
amenity:hospital,3,4,0.088889,hospital_islamabad|medical_centre|tag:amenity=hospital,"hospital_islamabad, medical_centre, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,hospital_islamabad|medical|medical_centre,"hospital_islamabad, medical, medical_centre"
amenity:hospital,3,4,0.088889,hospital_islamabad|service|tag:amenity=hospital,"hospital_islamabad, service, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,hospital_islamabad|service|آباد,"hospital_islamabad, service, آباد"
amenity:hospital,3,4,0.088889,hospital_islamabad|service|اسلام,"hospital_islamabad, service, اسلام"
amenity:hospital,3,4,0.088889,hospital_islamabad|service|اسلام_آباد,"hospital_islamabad, service, اسلام_آباد"
amenity:hospital,3,4,0.088889,hospital|hospital_amenity|international,"hospital, hospital_amenity, international"
amenity:hospital,3,4,0.088889,hospital|hospital_islamabad|international_hospital,"hospital, hospital_islamabad, international_hospital"
amenity:hospital,3,4,0.088889,hospital|hospital_islamabad|islamabad_service,"hospital, hospital_islamabad, islamabad_service"
amenity:hospital,3,4,0.088889,hospital|hospital_islamabad|medical_centre,"hospital, hospital_islamabad, medical_centre"
amenity:hospital,3,4,0.088889,hospital|hospital_islamabad|service,"hospital, hospital_islamabad, service"
amenity:hospital,3,4,0.088889,hospital|international_hospital|islamabad,"hospital, international_hospital, islamabad"
amenity:hospital,3,4,0.088889,hospital|international_hospital|tag:amenity=hospital,"hospital, international_hospital, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,hospital|international|international_hospital,"hospital, international, international_hospital"
amenity:hospital,3,4,0.088889,hospital|islamabad_service|service,"hospital, islamabad_service, service"
amenity:hospital,3,4,0.088889,hospital|islamabad_service|tag:amenity=hospital,"hospital, islamabad_service, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,hospital|islamabad_service|آباد,"hospital, islamabad_service, آباد"
amenity:hospital,3,4,0.088889,hospital|islamabad_service|اسلام,"hospital, islamabad_service, اسلام"
amenity:hospital,3,4,0.088889,hospital|islamabad_service|اسلام_آباد,"hospital, islamabad_service, اسلام_آباد"
amenity:hospital,3,4,0.088889,hospital|islamabad|islamabad_service,"hospital, islamabad, islamabad_service"
amenity:hospital,3,4,0.088889,hospital|islamabad|medical_centre,"hospital, islamabad, medical_centre"
amenity:hospital,3,4,0.088889,hospital|islamabad|service,"hospital, islamabad, service"
amenity:hospital,3,4,0.088889,hospital|medical_centre|tag:amenity=hospital,"hospital, medical_centre, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,hospital|medical|medical_centre,"hospital, medical, medical_centre"
amenity:hospital,3,4,0.088889,hospital|service|tag:amenity=hospital,"hospital, service, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,hospital|service|آباد,"hospital, service, آباد"
amenity:hospital,3,4,0.088889,hospital|service|اسلام,"hospital, service, اسلام"
amenity:hospital,3,4,0.088889,hospital|service|اسلام_آباد,"hospital, service, اسلام_آباد"
amenity:hospital,3,4,0.088889,international_hospital|islamabad|tag:amenity=hospital,"international_hospital, islamabad, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,international|international_hospital|islamabad,"international, international_hospital, islamabad"
amenity:hospital,3,4,0.088889,international|international_hospital|tag:amenity=hospital,"international, international_hospital, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,islamabad_service|service|tag:amenity=hospital,"islamabad_service, service, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,islamabad_service|service|آباد,"islamabad_service, service, آباد"
amenity:hospital,3,4,0.088889,islamabad_service|service|اسلام,"islamabad_service, service, اسلام"
amenity:hospital,3,4,0.088889,islamabad_service|service|اسلام_آباد,"islamabad_service, service, اسلام_آباد"
amenity:hospital,3,4,0.088889,islamabad_service|tag:amenity=hospital|آباد,"islamabad_service, tag:amenity=hospital, آباد"
amenity:hospital,3,4,0.088889,islamabad_service|tag:amenity=hospital|اسلام,"islamabad_service, tag:amenity=hospital, اسلام"
amenity:hospital,3,4,0.088889,islamabad_service|tag:amenity=hospital|اسلام_آباد,"islamabad_service, tag:amenity=hospital, اسلام_آباد"
amenity:hospital,3,4,0.088889,islamabad_service|آباد|اسلام,"islamabad_service, آباد, اسلام"
amenity:hospital,3,4,0.088889,islamabad_service|آباد|اسلام_آباد,"islamabad_service, آباد, اسلام_آباد"
amenity:hospital,3,4,0.088889,islamabad_service|اسلام|اسلام_آباد,"islamabad_service, اسلام, اسلام_آباد"
amenity:hospital,3,4,0.088889,islamabad|islamabad_service|service,"islamabad, islamabad_service, service"
amenity:hospital,3,4,0.088889,islamabad|islamabad_service|tag:amenity=hospital,"islamabad, islamabad_service, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,islamabad|islamabad_service|آباد,"islamabad, islamabad_service, آباد"
amenity:hospital,3,4,0.088889,islamabad|islamabad_service|اسلام,"islamabad, islamabad_service, اسلام"
amenity:hospital,3,4,0.088889,islamabad|islamabad_service|اسلام_آباد,"islamabad, islamabad_service, اسلام_آباد"
amenity:hospital,3,4,0.088889,islamabad|medical_centre|tag:amenity=hospital,"islamabad, medical_centre, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,islamabad|medical|medical_centre,"islamabad, medical, medical_centre"
amenity:hospital,3,4,0.088889,islamabad|service|tag:amenity=hospital,"islamabad, service, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,islamabad|service|آباد,"islamabad, service, آباد"
amenity:hospital,3,4,0.088889,islamabad|service|اسلام,"islamabad, service, اسلام"
amenity:hospital,3,4,0.088889,islamabad|service|اسلام_آباد,"islamabad, service, اسلام_آباد"
amenity:hospital,3,4,0.088889,medical|medical_centre|tag:amenity=hospital,"medical, medical_centre, tag:amenity=hospital"
amenity:hospital,3,4,0.088889,service|tag:amenity=hospital|آباد,"service, tag:amenity=hospital, آباد"
amenity:hospital,3,4,0.088889,service|tag:amenity=hospital|اسلام,"service, tag:amenity=hospital, اسلام"
amenity:hospital,3,4,0.088889,service|tag:amenity=hospital|اسلام_آباد,"service, tag:amenity=hospital, اسلام_آباد"
amenity:hospital,3,4,0.088889,service|آباد|اسلام,"service, آباد, اسلام"
amenity:hospital,3,4,0.088889,service|آباد|اسلام_آباد,"service, آباد, اسلام_آباد"
amenity:hospital,3,4,0.088889,service|اسلام|اسلام_آباد,"service, اسلام, اسلام_آباد"
amenity:hospital,3,3,0.066667,amenity_hospital|centre_amenity|آباد,"amenity_hospital, centre_amenity, آباد"
amenity:hospital,3,3,0.066667,amenity_hospital|centre_amenity|اسلام,"amenity_hospital, centre_amenity, اسلام"
amenity:hospital,3,3,0.066667,amenity_hospital|centre_amenity|اسلام_آباد,"amenity_hospital, centre_amenity, اسلام_آباد"
amenity:hospital,3,3,0.066667,amenity_hospital|clinic|hospital,"amenity_hospital, clinic, hospital"
amenity:hospital,3,3,0.066667,amenity_hospital|clinic|hospital_islamabad,"amenity_hospital, clinic, hospital_islamabad"
amenity:hospital,3,3,0.066667,amenity_hospital|clinic|islamabad,"amenity_hospital, clinic, islamabad"
amenity:hospital,3,3,0.066667,amenity_hospital|clinic|tag:amenity=hospital,"amenity_hospital, clinic, tag:amenity=hospital"
amenity:hospital,3,3,0.066667,amenity_hospital|eye_hospital|hospital,"amenity_hospital, eye_hospital, hospital"
amenity:hospital,3,3,0.066667,amenity_hospital|eye_hospital|hospital_amenity,"amenity_hospital, eye_hospital, hospital_amenity"
amenity:hospital,3,3,0.066667,amenity_hospital|eye_hospital|hospital_islamabad,"amenity_hospital, eye_hospital, hospital_islamabad"
amenity:hospital,3,3,0.066667,amenity_hospital|eye_hospital|islamabad,"amenity_hospital, eye_hospital, islamabad"
amenity:hospital,3,3,0.066667,amenity_hospital|eye_hospital|tag:amenity=hospital,"amenity_hospital, eye_hospital, tag:amenity=hospital"
amenity:hospital,3,3,0.066667,amenity_hospital|eye|eye_hospital,"amenity_hospital, eye, eye_hospital"
amenity:hospital,3,3,0.066667,amenity_hospital|eye|hospital,"amenity_hospital, eye, hospital"
amenity:hospital,3,3,0.066667,amenity_hospital|eye|hospital_amenity,"amenity_hospital, eye, hospital_amenity"
amenity:hospital,3,3,0.066667,amenity_hospital|eye|hospital_islamabad,"amenity_hospital, eye, hospital_islamabad"
amenity:hospital,3,3,0.066667,amenity_hospital|eye|islamabad,"amenity_hospital, eye, islamabad"
amenity:hospital,3,3,0.066667,amenity_hospital|eye|tag:amenity=hospital,"amenity_hospital, eye, tag:amenity=hospital"
amenity:hospital,3,3,0.066667,amenity_hospital|hospital_amenity|international_hospital,"amenity_hospital, hospital_amenity, international_hospital"
amenity:hospital,3,3,0.066667,amenity_hospital|hospital_amenity|islamabad_service,"amenity_hospital, hospital_amenity, islamabad_service"
amenity:hospital,3,3,0.066667,amenity_hospital|hospital_amenity|service,"amenity_hospital, hospital_amenity, service"
amenity:hospital,3,3,0.066667,amenity_hospital|hospital_islamabad|national,"amenity_hospital, hospital_islamabad, national"
amenity:hospital,3,3,0.066667,amenity_hospital|hospital_islamabad|national_institute,"amenity_hospital, hospital_islamabad, national_institute"
amenity:hospital,3,3,0.066667,amenity_hospital|hospital_islamabad|ہسپتال,"amenity_hospital, hospital_islamabad, ہسپتال"
amenity:hospital,3,3,0.066667,amenity_hospital|hospital|national,"amenity_hospital, hospital, national"
amenity:hospital,3,3,0.066667,amenity_hospital|hospital|national_institute,"amenity_hospital, hospital, national_institute"
amenity:hospital,3,3,0.066667,amenity_hospital|hospital|ہسپتال,"amenity_hospital, hospital, ہسپتال"
amenity:hospital,3,3,0.066667,amenity_hospital|institute|national,"amenity_hospital, institute, national"
amenity:hospital,3,3,0.066667,amenity_hospital|institute|national_institute,"amenity_hospital, institute, national_institute"
amenity:hospital,3,3,0.066667,amenity_hospital|institute|آباد,"amenity_hospital, institute, آباد"
amenity:hospital,3,3,0.066667,amenity_hospital|institute|اسلام,"amenity_hospital, institute, اسلام"
amenity:hospital,3,3,0.066667,amenity_hospital|institute|اسلام_آباد,"amenity_hospital, institute, اسلام_آباد"
amenity:hospital,3,3,0.066667,amenity_hospital|international_hospital|آباد,"amenity_hospital, international_hospital, آباد"
amenity:hospital,3,3,0.066667,amenity_hospital|international_hospital|اسلام,"amenity_hospital, international_hospital, اسلام"
amenity:hospital,3,3,0.066667,amenity_hospital|international_hospital|اسلام_آباد,"amenity_hospital, international_hospital, اسلام_آباد"
amenity:hospital,3,3,0.066667,amenity_hospital|international|islamabad_service,"amenity_hospital, international, islamabad_service"
amenity:hospital,3,3,0.066667,amenity_hospital|international|service,"amenity_hospital, international, service"
amenity:hospital,3,3,0.066667,amenity_hospital|islamabad|national,"amenity_hospital, islamabad, national"
amenity:hospital,3,3,0.066667,amenity_hospital|islamabad|national_institute,"amenity_hospital, islamabad, national_institute"
amenity:hospital,3,3,0.066667,amenity_hospital|islamabad|ہسپتال,"amenity_hospital, islamabad, ہسپتال"
amenity:hospital,3,3,0.066667,amenity_hospital|medical|آباد,"amenity_hospital, medical, آباد"
amenity:hospital,3,3,0.066667,amenity_hospital|medical|اسلام,"amenity_hospital, medical, اسلام"
amenity:hospital,3,3,0.066667,amenity_hospital|medical|اسلام_آباد,"amenity_hospital, medical, اسلام_آباد"
amenity:hospital,3,3,0.066667,amenity_hospital|national_institute|tag:amenity=hospital,"amenity_hospital, national_institute, tag:amenity=hospital"
amenity:hospital,3,3,0.066667,amenity_hospital|national|national_institute,"amenity_hospital, national, national_institute"
amenity:hospital,3,3,0.066667,amenity_hospital|national|tag:amenity=hospital,"amenity_hospital, national, tag:amenity=hospital"
amenity:hospital,3,3,0.066667,amenity_hospital|tag:amenity=hospital|ہسپتال,"amenity_hospital, tag:amenity=hospital, ہسپتال"
amenity:hospital,3,3,0.066667,amenity_hospital|آباد|ہسپتال,"amenity_hospital, آباد, ہسپتال"
amenity:hospital,3,3,0.066667,amenity_hospital|اسلام_آباد|ہسپتال,"amenity_hospital, اسلام_آباد, ہسپتال"
amenity:hospital,3,3,0.066667,amenity_hospital|اسلام|ہسپتال,"amenity_hospital, اسلام, ہسپتال"
amenity:hospital,3,3,0.066667,amenity|amenity_hospital|clinic,"amenity, amenity_hospital, clinic"
amenity:hospital,3,3,0.066667,amenity|amenity_hospital|eye,"amenity, amenity_hospital, eye"
amenity:hospital,3,3,0.066667,amenity|amenity_hospital|eye_hospital,"amenity, amenity_hospital, eye_hospital"
amenity:hospital,3,3,0.066667,amenity|amenity_hospital|national,"amenity, amenity_hospital, national"
amenity:hospital,3,3,0.066667,amenity|amenity_hospital|national_institute,"amenity, amenity_hospital, national_institute"
amenity:hospital,3,3,0.066667,amenity|amenity_hospital|ہسپتال,"amenity, amenity_hospital, ہسپتال"
amenity:hospital,3,3,0.066667,amenity|centre_amenity|آباد,"amenity, centre_amenity, آباد"
amenity:hospital,3,3,0.066667,amenity|centre_amenity|اسلام,"amenity, centre_amenity, اسلام"
amenity:hospital,3,3,0.066667,amenity|centre_amenity|اسلام_آباد,"amenity, centre_amenity, اسلام_آباد"
amenity:hospital,3,3,0.066667,amenity|clinic|hospital,"amenity, clinic, hospital"
amenity:hospital,3,3,0.066667,amenity|clinic|hospital_islamabad,"amenity, clinic, hospital_islamabad"
amenity:hospital,3,3,0.066667,amenity|clinic|islamabad,"amenity, clinic, islamabad"
amenity:hospital,3,3,0.066667,amenity|clinic|tag:amenity=hospital,"amenity, clinic, tag:amenity=hospital"
amenity:hospital,3,3,0.066667,amenity|eye_hospital|hospital,"amenity, eye_hospital, hospital"
amenity:hospital,3,3,0.066667,amenity|eye_hospital|hospital_amenity,"amenity, eye_hospital, hospital_amenity"
amenity:hospital,3,3,0.066667,amenity|eye_hospital|hospital_islamabad,"amenity, eye_hospital, hospital_islamabad"
amenity:hospital,3,3,0.066667,amenity|eye_hospital|islamabad,"amenity, eye_hospital, islamabad"
amenity:hospital,3,3,0.066667,amenity|eye_hospital|tag:amenity=hospital,"amenity, eye_hospital, tag:amenity=hospital"
amenity:hospital,3,3,0.066667,amenity|eye|eye_hospital,"amenity, eye, eye_hospital"
amenity:hospital,3,3,0.066667,amenity|eye|hospital,"amenity, eye, hospital"
amenity:hospital,3,3,0.066667,amenity|eye|hospital_amenity,"amenity, eye, hospital_amenity"
amenity:hospital,3,3,0.066667,amenity|eye|hospital_islamabad,"amenity, eye, hospital_islamabad"
amenity:hospital,3,3,0.066667,amenity|eye|islamabad,"amenity, eye, islamabad"
amenity:hospital,3,3,0.066667,amenity|eye|tag:amenity=hospital,"amenity, eye, tag:amenity=hospital"
amenity:hospital,3,3,0.066667,amenity|hospital_amenity|international_hospital,"amenity, hospital_amenity, international_hospital"
amenity:hospital,3,3,0.066667,amenity|hospital_amenity|islamabad_service,"amenity, hospital_amenity, islamabad_service"
amenity:hospital,3,3,0.066667,amenity|hospital_amenity|service,"amenity, hospital_amenity, service"
amenity:hospital,3,3,0.066667,amenity|hospital_islamabad|national,"amenity, hospital_islamabad, national"
amenity:hospital,3,3,0.066667,amenity|hospital_islamabad|national_institute,"amenity, hospital_islamabad, national_institute"
amenity:hospital,3,3,0.066667,amenity|hospital_islamabad|ہسپتال,"amenity, hospital_islamabad, ہسپتال"
amenity:hospital,3,3,0.066667,amenity|hospital|national,"amenity, hospital, national"
amenity:hospital,3,3,0.066667,amenity|hospital|national_institute,"amenity, hospital, national_institute"
